album_id,album_comments,album_date_created,album_year_released,album_engineer,album_favorites,album_handle,album_image_file,album_images,album_information,album_listens,album_producer,album_title,album_tracks,album_type,album_url,artist_name,artist_url,tags
210,3,11/26/2008 02:18:14 AM,2003,,4,Love_Love_Love,https://freemusicarchive.org/file/images/albums/Glass_Candy_-_Love_Love_Love_-_2009113012525448.jpg,"[{'image_id': '247', 'image_file': 'https://freemusicarchive.org/file/images/artists/Mink_Lungs_-_2009113015209283.jpg', 'image_title': 'Artist Image: Mink Lungs', 'image_caption': 'Mink Lungs', 'image_copyright': '??', 'image_source': 'Photo Credit: http://userserve-ak.last.fm/serve/_/153377.jpg'}]","<p>Glass Candy's first official full length LP.  		Their debut album, ""Love Love Love"", available on Troubleman Unlimited Records.</p>
<p>Recorded as Death Disco betwenn November/December, 2001.</p>
<p>Ida No - vocals</p>
<p>Ginger Peach - drums</p>
<p>Johnny Jewel - guitar</p><p>Track #4, the cover of the Rolling Stones' ""Last Time"", is only available on the official release<br /></p>",14498,,Love Love Love,8,Album,http://freemusicarchive.org/music/Glass_Candy/Love_Love_Love/,Glass Candy,http://freemusicarchive.org/music/Glass_Candy/,[]
211,0,11/26/2008 02:18:16 AM,2005,,0,Iko,https://freemusicarchive.org/file/images/albums/Glass_Candy_-_Iko_-_2009113012524585.jpg,"[{'image_id': '705', 'image_file': 'https://freemusicarchive.org/file/images/artists/Minmae_-_2009113020023708.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>Recorded at Death Disco in December of 2004.</p>
<p>Ida No - vocal</p>
<p>Johnny Jewel - guitar</p>
<p>Dusty Sparkles - drums</p>",10265,Johnny Jewel,Iko,8,Album,http://freemusicarchive.org/music/Glass_Candy/Iko/,Glass Candy,http://freemusicarchive.org/music/Glass_Candy/,[]
212,0,11/26/2008 02:18:21 AM,2003,,2,Demos_June_2003,https://freemusicarchive.org/file/images/albums/Glass_Candy_-_Demos_June_2003_-_2009113012524819.jpg,"[{'image_id': '709', 'image_file': 'https://freemusicarchive.org/file/images/artists/Monoshock_-_2009113015219066.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>Glass Candy demos recorded June 2-4, 2003.</p>",5704,Johnny Jewel,Demos June 2003,6,Album,http://freemusicarchive.org/music/Glass_Candy/Demos_June_2003/,Glass Candy,http://freemusicarchive.org/music/Glass_Candy/,[]
213,1,11/26/2008 02:18:25 AM,2004,,0,The_Sick_Sound_of,https://freemusicarchive.org/file/images/albums/Glass_Candy_-_The_Sick_Sound_of_-_2009113012526113.jpg,"[{'image_id': '711', 'image_file': 'https://freemusicarchive.org/file/images/artists/The_Moonlighters_-_2009113015708394.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]",,7367,Johnny Jewel,The Sick Sound of...,6,Album,http://freemusicarchive.org/music/Glass_Candy/The_Sick_Sound_of/,Glass Candy,http://freemusicarchive.org/music/Glass_Candy/,[]
214,0,11/26/2008 02:20:05 AM,2009,,1,Live_at_Death_Disco_9262001,https://freemusicarchive.org/file/images/albums/Glass_Candy_-_Live_at_Death_Disco_9262001_-_2009113012524506.jpg,"[{'image_id': '716', 'image_file': 'https://freemusicarchive.org/file/images/artists/Mors_Ontologica_-_2009113015223512.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': 'http://flickr.com/photos/randomactsofsoulstealing/661954940/'}]","<p>Glass Candy & the Shattered Theater, recorded live at Death Disco on September 26, 2001.</p>
<p>Ida No - vocals</p>
<p>Johnny Jewel - guitar</p>
<p>Ginger Peach - drums</p>",10686,Johnny Jewel,Live at Death Disco 9/26/2001,6,Live Performance,http://freemusicarchive.org/music/Glass_Candy/Live_at_Death_Disco_9262001/,Glass Candy,http://freemusicarchive.org/music/Glass_Candy/,[]
215,1,11/26/2008 02:20:09 AM,2001,,2,Demos_31_37,https://freemusicarchive.org/file/images/albums/Glass_Candy_-_Demos_31_37_-_2009113012522600.jpg,"[{'image_id': '719', 'image_file': 'https://freemusicarchive.org/file/images/artists/Mount_Eerie_-_2009113015224904.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]",,13285,Johnny Jewel,"Demos 31, 37",9,Album,http://freemusicarchive.org/music/Glass_Candy/Demos_31_37/,Glass Candy,http://freemusicarchive.org/music/Glass_Candy/,[]
216,0,11/26/2008 02:20:51 AM,2000,,0,Quickies,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,[],,8996,,Quickies,22,Album,http://freemusicarchive.org/music/Glove_Compartment/Quickies/,Glove Compartment,http://freemusicarchive.org/music/Glove_Compartment/,[]
217,0,11/26/2008 02:21:21 AM,2009,,1,He_Knows_He_Knows_He_Knows,https://freemusicarchive.org/file/images/albums/Grouper_-_He_Knows_He_Knows_He_Knows_-_2009113012547474.jpg,"[{'image_id': '721', 'image_file': 'https://freemusicarchive.org/file/images/artists/Mountain_High_-_2009113015223107.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>All tracks written, performed &amp; produced by Grouper (Liz Harris).</p>",1413,,"He Knows, He Knows, He Knows",3,Album,http://freemusicarchive.org/music/Grouper/He_Knows_He_Knows_He_Knows/,Grouper,http://freemusicarchive.org/music/Grouper/,[]
219,0,11/26/2008 02:21:38 AM,2004,,0,Character_Assassination_Bureau,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,"[{'image_id': '730', 'image_file': 'https://freemusicarchive.org/file/images/artists/Mudboy_-_2009113015227285.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]",,490,,Character Assassination Bureau,2,Album,http://freemusicarchive.org/music/Guinea_Worms/Character_Assassination_Bureau/,Guinea Worms,http://freemusicarchive.org/music/Guinea_Worms/,[]
220,0,11/26/2008 02:21:45 AM,2007,,0,Nightmare_in_a_Ravaged_Brain,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,[],,394,,Nightmare in a Ravaged Brain,1,Album,http://freemusicarchive.org/music/Guinea_Worms/Nightmare_in_a_Ravaged_Brain/,Guinea Worms,http://freemusicarchive.org/music/Guinea_Worms/,[]
221,0,11/26/2008 02:21:47 AM,2001,,0,Duct_Tape_You,https://freemusicarchive.org/file/images/albums/Guinea_Worms_-_Duct_Tape_You_-_2009113012550582.jpg,"[{'image_id': '741', 'image_file': 'https://freemusicarchive.org/file/images/artists/Necropolis_-_2009113015246638.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]",,597,,Duct Tape You,1,Album,http://freemusicarchive.org/music/Guinea_Worms/Duct_Tape_You/,Guinea Worms,http://freemusicarchive.org/music/Guinea_Worms/,[]
222,0,11/26/2008 02:21:51 AM,,,0,Fun_With_Your_New_Head,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,"[{'image_id': '746', 'image_file': 'https://freemusicarchive.org/file/images/artists/Negativland_-_2009113015247802.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]",,177,,Fun With Your New Head,1,Album,http://freemusicarchive.org/music/Guinea_Worms/Fun_With_Your_New_Head/,Guinea Worms,http://freemusicarchive.org/music/Guinea_Worms/,[]
227,0,11/26/2008 02:22:17 AM,2008,,0,Sir_12_EP,https://freemusicarchive.org/file/images/albums/Hecuba_-_Sir_12_EP_-_2009113012639949.jpg,"[{'image_id': '754', 'image_file': 'https://freemusicarchive.org/file/images/artists/Oaxacan_-_2009113015312991.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>The debut EP from L.A. duo, Hecuba.</p>
<p>Isabelle Albuquerque on vocals and Jon Beasley on everything else.</p>",1415,,"Sir 12"" EP",3,Album,http://freemusicarchive.org/music/Hecuba/Sir_12_EP/,Hecuba,http://freemusicarchive.org/music/Hecuba/,[]
228,0,11/26/2008 02:22:47 AM,2008,,0,Here_Comes_A_Big_Black_Cloud,https://freemusicarchive.org/img/generic/album-default-single.png,"[{'image_id': '771', 'image_file': 'https://freemusicarchive.org/file/images/artists/Oh_My_God_-_2009113015315034.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>Self-titled, self-released CDr from Portland, OR's favorite graveyard rockers, Here Comes a Big Black Cloud!!</p>",1535,,Here Comes A Big Black Cloud!!,4,Single Tracks,http://freemusicarchive.org/music/Here_Comes_A_Big_Black_Cloud/Here_Comes_A_Big_Black_Cloud/,Here Comes A Big Black Cloud!!,http://freemusicarchive.org/music/Here_Comes_A_Big_Black_Cloud/,[]
229,0,11/26/2008 02:22:50 AM,2008,,0,Pompeii,https://freemusicarchive.org/file/images/albums/Here_Comes_A_Big_Black_Cloud_-_Pompeii_-_2009113012647602.jpg,"[{'image_id': '429', 'image_file': 'https://freemusicarchive.org/file/images/artists/Olivia_Block_-_2009113015316228.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>HCBBC!!'s label debut 12"" EP on Recorded Records.</p>",3090,,Pompeii,3,Single Tracks,http://freemusicarchive.org/music/Here_Comes_A_Big_Black_Cloud/Pompeii/,Here Comes A Big Black Cloud!!,http://freemusicarchive.org/music/Here_Comes_A_Big_Black_Cloud/,[]
230,0,11/26/2008 02:23:07 AM,2006,,3,blissbloodcom_1,https://freemusicarchive.org/img/generic/album-default-single.png,"[{'image_id': '23252', 'image_file': 'https://freemusicarchive.org/file/images/artists/Olneyville_Sound_System_-_20130420171740685.jpg', 'image_title': 'Artist Image: Olneyville Sound System', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>1950s style cool jazz featuring Bliss Blood on vocals, Tom Beckham on vibraphone, Andrew Hall and Chris Pistorino on bass, Steve Little on drums, Jesse Gelber on piano, Michael Hashim on tenor &amp; soprano sax, Sean Condron on guitar, and Eric Pakula on alto sax.</p>",17573,,blissblood.com,5,Single Tracks,http://freemusicarchive.org/music/Heres_How/blissbloodcom_1/,Here's How,http://freemusicarchive.org/music/Heres_How/,[]
234,0,11/26/2008 02:24:12 AM,2006,,0,Exploding_Demon,https://freemusicarchive.org/file/images/albums/Human_Host_-_Exploding_Demon_-_2009113012705992.jpg,"[{'image_id': '625', 'user_id': None, 'artist_id': None, 'album_id': '234', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Human_Host_-_Exploding_Demon_-_2009113012705992.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>A combination of punk, crunk, psychedelia, folklore, and theatre.</p>",584,,Exploding Demon,3,Album,http://freemusicarchive.org/music/Human_Host/Exploding_Demon/,Human Host,http://freemusicarchive.org/music/Human_Host/,['baltimore']
235,0,11/26/2008 02:24:22 AM,2007,,2,Black_Mirror_Reflections_In_Global_Musics_1915-1955_1501,https://freemusicarchive.org/file/images/albums/Ian_Nagoski_-_Black_Mirror_Reflections_In_Global_Musics_1915-1955_-_2009113012711667.jpg,"[{'image_id': '27295', 'image_file': 'https://freemusicarchive.org/file/images/artists/People_Like_Us_-_20140520173139609.jpg', 'image_title': 'Artist Image: People Like Us', 'image_caption': None, 'image_copyright': None, 'image_source': None}, {'image_id': '33122', 'image_file': 'https://freemusicarchive.org/file/images/artists/People_Like_Us_-_2016022762117553.jpg', 'image_title': 'Artist Image: People Like Us', 'image_caption': 'Dimensions: 290x290 ""A picture is worth 1000 words""', 'image_copyright': None, 'image_source': None}, {'image_id': '14299', 'image_file': 'https://freemusicarchive.org/file/images/artists/People_Like_Us_-_2011062281941314.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}, {'image_id': '27296', 'image_file': 'https://freemusicarchive.org/file/images/artists/People_Like_Us_-_20140520173323610.JPG', 'image_title': 'Artist Image: People Like Us', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>Single CD of recordings made between 1918 and 1955 assembled and
annotated by Ian Nagoski. This compilation contains 24 tracks from
Bali, Burma, Cameroon, China, England, Germany, Greece, India, Japan,
Java, Laos, Poland, Portugal, Scotland, Spain, Sweden, Syria, Thailand,
Turkey, Ukraine, Vietnam, and Yugoslavia all newly transferred and
mastered from 78 rpm discs. At least 18 tracks appear on compact disc
for the first time with all but one never having been previously
reissued in the U.S.</p>",14409,,Black Mirror: Reflections In Global Musics (1915-1955),3,Album,http://freemusicarchive.org/music/Ian_Nagoski/Black_Mirror_Reflections_In_Global_Musics_1915-1955_1501/,Ian Nagoski,http://freemusicarchive.org/music/Ian_Nagoski/,[]
236,0,11/26/2008 02:24:24 AM,2005,,0,Something_Euro_Tour_2005,https://freemusicarchive.org/file/images/albums/Nautical_Almanac_-_Something_Euro_Tour_2005_-_2009113013244318.jpg,"[{'image_id': '1227', 'image_file': 'https://freemusicarchive.org/file/images/artists/People_Like_Us_and_Ergo_Phizmiz_-_2009113015345359.jpg', 'image_title': 'artists Image', 'image_caption': 'Ergo Phizmiz (Left) and People Like Us (Right)', 'image_copyright': 'promotional use only', 'image_source': 'http://www.peoplelikeus.org/2007/codpaste_podcast_on_wfmu.html'}, {'image_id': '3252', 'image_file': 'https://freemusicarchive.org/file/images/artists/People_Like_Us_and_Ergo_Phizmiz_-_2009113015346690.jpg', 'image_title': 'Artist Image: People Like Us &amp; Ergo Phizmiz', 'image_caption': None, 'image_copyright': None, 'image_source': None}, {'image_id': '3254', 'image_file': 'https://freemusicarchive.org/file/images/artists/People_Like_Us_and_Ergo_Phizmiz_-_2009113015345285.jpg', 'image_title': 'Artist Image: People Like Us &amp; Ergo Phizmiz', 'image_caption': 'People Like Us & Ergo Phizmiz', 'image_copyright': None, 'image_source': 'http://www.peoplelikeus.org'}]",<p>Three heavy tape-collage pieces made for Nautical Almanac's 2005 European tour.</p>,1447,,"""Something"" Euro Tour 2005",3,Album,http://freemusicarchive.org/music/Nautical_Almanac/Something_Euro_Tour_2005/,Nautical Almanac,http://freemusicarchive.org/music/Nautical_Almanac/,[]
237,0,11/26/2008 02:24:26 AM,,,0,No_Demo,https://freemusicarchive.org/file/images/albums/I_Am_the_Liquor_-_No_Demo_-_2009113012737410.jpg,"[{'image_id': '628', 'user_id': None, 'artist_id': None, 'album_id': '237', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/I_Am_the_Liquor_-_No_Demo_-_2009113012737410.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]",,4019,,No Demo,9,Album,http://freemusicarchive.org/music/I_Am_the_Liquor/No_Demo/,I Am the Liquor,http://freemusicarchive.org/music/I_Am_the_Liquor/,[]
238,0,11/26/2008 02:24:39 AM,2009,,0,Warm_Coursing_Blood,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,[],"<p>A 1999 release on the <span class=""newsbody"">Colorful Clouds for Acoustics label, which is run by Jason DiEmilio of the Azusa Plane out of his apartment in Philadelphia. For CD's and vinyl, contact DiEmilio at cloudytalk@aol.com </span></p>",1181,,Warm Coursing Blood,4,Album,http://freemusicarchive.org/music/Ian_Nagoski/Warm_Coursing_Blood/,Ian Nagoski,http://freemusicarchive.org/music/Ian_Nagoski/,[]
241,0,11/26/2008 02:25:32 AM,2009,,1,Ian_Nagoski_amp_Tom_Carter,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,"[{'image_id': '795', 'image_file': 'https://freemusicarchive.org/file/images/artists/Pleasurehorse_-_2009113015357699.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>Ian Nagoski: electronics</p>
<p>Tom Carter: guitar</p>
<p>??</p>",1620,,Ian Nagoski &amp; Tom Carter,3,Album,http://freemusicarchive.org/music/Ian_Nagoski__Tom_Carter_1/Ian_Nagoski_amp_Tom_Carter/,Ian Nagoski &amp; Tom Carter,http://freemusicarchive.org/music/Ian_Nagoski__Tom_Carter_1/,[]
242,0,11/26/2008 02:25:39 AM,2009,,1,unreleased_Illusion_of_Safety_mp3s,https://freemusicarchive.org/img/generic/album-default-single.png,"[{'image_id': '798', 'image_file': 'https://freemusicarchive.org/file/images/artists/Pocahaunted_-_2009113015357783.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]",<p>A series of unreleased mp3s available on the Illusion of Safety Myspace page.</p>,2172,,unreleased Illusion of Safety mp3s,13,Single Tracks,http://freemusicarchive.org/music/Illusion_of_Safety/unreleased_Illusion_of_Safety_mp3s/,Illusion of Safety,http://freemusicarchive.org/music/Illusion_of_Safety/,[]
